Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_685.jpg;0;0;0;-0.1631377;102.7358;94.743;351.5897;89.14622;0.1223305
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_752.jpg;0;0;0;-0.3087247;102.736;94.74369;352.7169;89.10081;359.8805
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_819.jpg;0;0;0;-0.3580501;102.7369;94.7449;354.4073;88.92362;359.3805
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_885.jpg;0;0;0.199632;-0.3829988;102.7367;94.74434;355.5296;88.94725;358.7636
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_952.jpg;0;0;0.3996629;-0.3643989;102.7368;94.74377;356.5438;88.96413;357.9951
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_019.jpg;-1.495576;0;0.5996339;-0.3618393;102.7371;94.74353;357.7539;88.93445;356.7882
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_085.jpg;-4.492577;0;0.799434;-0.3779093;102.7371;94.74271;358.498;88.99989;355.773
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_151.jpg;-7.488811;0;0.9991829;-0.348614;102.7373;94.74252;359.2011;89.0155;354.814
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_219.jpg;-10.48883;0;1;-0.2819435;102.7368;94.74207;0.1426935;89.13785;354.0424
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_285.jpg;-13.4942;0;1;-0.2019926;102.736;94.74149;0.6203018;89.28304;353.8483
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_352.jpg;-15;0;1;-0.1025362;102.736;94.74156;0.9758977;89.28864;353.8552
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_419.jpg;-13.50024;0;1;-0.08423313;102.7361;94.74158;1.145476;89.26967;354.2102
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_485.jpg;-10.50014;0;1;0.09535228;102.7391;94.74122;1.035376;89.21752;354.4313
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_552.jpg;-7.500074;0;1;0.1368461;102.7423;94.74063;0.7043823;89.21296;354.6611
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_619.jpg;-4.499924;0;1;0.1889762;102.7457;94.74059;0.06717718;89.13706;355.0822
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_685.jpg;-4.499699;0;1;0.2220982;102.7478;94.74098;359.456;89.03338;355.4744
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_752.jpg;-7.496024;0;1;0.2710232;102.7506;94.74081;358.6895;89.00558;355.8773
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_819.jpg;-10.49568;0;1;0.2826281;102.7509;94.74114;357.7314;88.95748;356.6758
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_885.jpg;-13.50352;0;1;0.2734777;102.7506;94.74156;357.0113;88.91721;357.3173
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_30_952.jpg;-15;0;1;0.2848228;102.7519;94.74144;356.3284;88.94025;357.9971
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_019.jpg;-15;0;1;0.2928487;102.7526;94.74165;355.3802;88.95105;358.832
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_085.jpg;-15;0;1;0.257401;102.7526;94.74189;354.81;88.94936;359.4253
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_152.jpg;-15;0;1;0.1897176;102.7534;94.74187;354.3349;88.97173;359.8593
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_219.jpg;-11.99261;0;0;0.1437501;102.7541;94.74181;353.9373;87.52967;0.07198923
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_286.jpg;0;0;0;0.06244095;102.755;94.74164;353.9181;87.56745;0.1524058
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_352.jpg;0;0;0;-0.04423189;102.7541;94.74201;354.0764;87.53683;0.1496932
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_419.jpg;0;0;0;-0.0999873;102.7535;94.7422;354.4638;87.515;359.9089
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_486.jpg;0;0;0;-0.1266907;102.7543;94.74186;354.7886;87.53297;359.5309
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_552.jpg;0;0;0;-0.1793353;102.754;94.74191;355.1846;87.55104;359.0784
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_619.jpg;0;0;0;-0.2056279;102.754;94.74148;355.8897;87.55065;358.4774
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_685.jpg;0;0;0;-0.2107466;102.7539;94.74113;356.4124;87.55855;357.996
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_752.jpg;0;0;0;-0.2130602;102.7536;94.7411;356.9394;87.5974;357.5215
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_819.jpg;0;0;0;-0.2095205;102.7534;94.74072;357.6317;87.6243;356.8975
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_885.jpg;-1.502278;0;0;-0.2044722;102.7536;94.74022;358.1434;87.44476;356.4391
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_31_952.jpg;-4.49712;0;0;-0.193557;102.7532;94.74016;358.659;86.87447;355.9937
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_32_019.jpg;-7.501275;0;0;-0.1620431;102.7531;94.73977;359.2616;85.27402;355.5068
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_32_085.jpg;-10.49733;0;0;-0.1084796;102.7532;94.73955;359.6142;83.48833;355.2604
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_32_152.jpg;-13.49721;0;0;-0.04438649;102.7529;94.73962;359.8847;81.24368;355.1337
